x,y
9.53082103907356,-2.426221541821553
-1.0375271120273946,-9.876795724510005
9.880564780083102,-1.6464556973853364
4.495553617021486,8.668936690748144
10.169415409496551,0.30627487574459994
7.622470048726328,6.362451218914744
7.786754420284001,6.123649291280425
4.694523538932886,8.806088467536918
8.41760378584394,5.423917486016043
8.701712899007365,4.772103240689322
4.47307290344464,-9.053289912623574
-0.8853008417138509,-10.0008626203803
9.674528739304009,-2.1762397903388595
1.1352353112045404,-9.8827708475615
3.792604739428774,9.088763161222799
5.851646925855017,-7.95407160503764
6.758199647357174,7.423168899299439
8.015854771391398,-5.839450335584932
6.8554528086065565,-7.526213531314521
4.623357487811405,8.875047168410989
7.507086281412811,-6.399711714242344
8.038696692750475,-5.753758192693973
0.5731115951949568,-10.089032160747388
9.659271068552842,2.558420169228208
5.956931101794551,-8.155292884927382
9.963061998160617,-0.07591307560007031
9.943435180456117,0.1037845221375312
9.265457268099398,4.0500281454896045
8.72932840888806,4.699898118773015
9.781642620861172,-2.302165859347799
6.898377384551798,-7.210358573779662
7.146156751078707,7.120225562728747
6.535301783951812,-7.807680027247345
9.64378340949037,-2.4929148035559265
8.281733589447844,-5.506505073185614
6.726868803199047,7.489011008853655
8.725824768245449,-4.6591503776191265
8.184573452327674,-6.022608896891559
9.630266591263297,3.18918803043403
9.889942814289862,0.44807839971262686
0.5938126387854372,-9.82375690625247
9.574495137567977,-2.4538455428677723
8.843696913794973,4.417171530870907
2.9928617055479148,9.625628714021767
10.070312673555492,1.3081064846025996
7.811503267168617,-6.369215974244423
4.194408568710669,-9.051801488826714
6.278741331469644,7.827105293677478
7.506772330624618,6.474285925785334
4.473124764757714,-9.066289736435309
3.4791614197366023,-9.421324757454828
9.284494943184153,3.9179749312778847
6.492707368006594,-7.509658628172666
6.324003709966269,-7.724640247461998
2.019665348589981,-9.867945858700812
5.326092745745912,-8.633689776548085
8.701915966103734,-4.802515679635639
9.053023110872823,4.428291704499404
6.982647244404388,-7.058580900537056
7.003835536219593,-7.431386170961496
5.774317258938803,-8.113527689726729
9.472073374385301,-3.401613929806791
2.8732233215177194,-9.59562823584785
9.734173619607061,-3.244124878855416
9.363129298331739,3.5766103374933955
-1.810068978965967,-9.782443001238137
-2.449176701841577,-9.76138495266831
-0.4078624249480199,-10.053454124764407
9.849431007715403,-1.635242203563852
6.623616146414095,7.345077435907742
-2.5688395561155044,-9.609779052617801
4.618516725521554,8.968838919075496
0.5629837794802185,-9.809112454741824
6.965367117549748,7.140601122221246
9.553179275698202,-3.27664326899241
9.74086639804024,2.220048826706325
9.917211503101631,-2.4583706879887166
9.234353018746287,-3.3567636034108497
7.071612690590108,6.933887834270178
8.44147819692138,4.91586752697636
9.65333609915484,-3.292450654300518
0.7339374510984609,-9.87827371171313
0.8418382813235533,-9.765088030715932
7.785551430974635,6.177790441514798
9.69387123941215,-1.8062783145018164
9.388971185894954,-3.262101766876518
9.584342437890939,2.867552184990521
6.647035465735495,7.5784721880591555
9.900466927284626,1.2773886776967434
8.531537754261294,5.221441500436277
8.440030221859194,5.254149021297186
7.351426161283968,-6.554081877425168
5.415976849365272,-8.18585434697543
7.812232487022869,6.183961554446503
7.891816087989241,-6.155370827932444
5.45813102474211,8.32667403596883
-0.5653925202489729,-9.802775829018778
-0.9370851022246725,-9.976225604791654
4.924690262203799,8.890027105199302
9.809100535409017,1.884777201009931
7.8857156501996615,-6.054732536284938
8.649290794530216,5.006876997336449
9.544787737208498,2.5885254317697584
9.726022918376204,-1.7550906484775193
0.3421420184921595,-10.039312962656393
7.696848750119705,6.538269629126198
6.4132300334289125,7.6535286119010975
2.5610698283752944,-9.46215349292042
6.812405251417469,7.368791020117888
6.260396068113837,8.061324091078463
9.902349529876798,-1.206761088365672
9.754305444898453,2.120884256157286
7.912227184866974,-5.9715164579529505
5.7457182644547835,-8.24328494218236
9.066266364007223,4.057751776042771
6.5886355663692475,7.657892649429135
9.721150417118327,2.0465574989579447
9.746245826070252,-2.3865128216967326
2.2078493286884617,-9.748473435753015
-1.100794886837595,-10.095675191745023
9.05367919866101,-4.341834689829432
-1.2289896411314425,-10.063937449789446
9.993601597903734,-0.5876156010348154
7.977534820112419,-6.001478910682561
8.617536752771521,5.065737198168733
6.267701902977445,-7.692791767246676
10.051949735932036,0.1564314247818137
9.807003298210272,-1.5642044539231554
-2.5906062928593965,-9.670253957254175
-0.4953499200062102,-10.073348305986054
6.031152344473719,-8.174189592173624
6.03395170558486,7.994836597233786
1.858364062768955,-9.913441072517408
9.3329870545308,3.792707755029876
3.5113616874598224,9.322394919793583
8.212577037449362,6.067422324746535
4.650012194222722,-8.787958963182854
5.354225586215686,8.456615187202994
0.16183304468805343,-10.144121165237335
9.431991288651652,-3.73053485777523
5.891080966693238,8.082314513224166
9.958128328162868,1.6811671388846132
102.64944404822955,
195.76591609108513,
302.76910141304285,
